order_item_count,rant_delta,embedding_rant_O2P_2,o2a_zoneid_last15mins_averages,ar2p_avg_res_20d,rest_placed_order_count__1h,embedding_hour_LM_0,embedding_Rz_LM_13,avg_item,embedding_week_O2P_0,embedding_city_LM_2,embedding_hour_LM_3,items_past,high_item,o2mf_value_res_lag1,embedding_hour_O2P_3,fm_avg_Rh_dow_hour_7D,embedding_Rz_LM_0,embedding_Rz_LM_21,fm_avg_Rz_3H,o2p_value_res_lag1,p2d_avg_Cz_1H,embedding_city_LM_3,embedding_rant_O2P_0,o2as_avg_Rz_7D,rant_active_orders,embedding_rant_O2P_4,cust_zone_rain_mode__2H,embedding_hour_LM_2,embedding_Rz_LM_23,p2d_sd_Ch_20D,embedding_city_O2P_4,item_lag_delta_I,embedding_hour_LM_4,embedding_Rz_LM_6,p2d_avg_Ch_20D,embedding_rant_O2P_8,embedding_Rz_LM_4,embedding_Rz_LM_18,bill_amount,p2d_avg_Rz_3D,embedding_week_O2P_2,lag_delta_II,weekday,o2as_avg_Rh_7D,banner_factor,embedding_hour_O2P_4,hour,embedding_dayofweek_LM_2,o2as_avg_Rz_dow_30D,embedding_city_O2P_1,pop_request,o2as_avg_Rh_dow_7D,embedding_Rz_LM_24,o2as_avg_Rid_hour_dow_30d,embedding_Rz_LM_1,embedding_Rz_LM_20,embedding_Rz_LM_15,rant_banner_factor,embedding_hour_O2P_0,embedding_city_O2P_0,o2as_avg_Rz_hour_dow_9d,embedding_hour_LM_1,item_slot_o2p_avg_1D,item_o2p_avg,embedding_city_O2P_3,dayofweek,fm_avg_Rz_dow_hour_7D,item_slot_o2p_avg,embedding_Rz_LM_19,o2as_avg_Rid_dow_hour_7D,o2as_avg_Rid_hour_3D,o2as_avg_Rz_hour_dow_lag,embedding_dayofweek_LM_0,embedding_Rz_LM_12,rare_item,embedding_Rz_LM_2,fm_avg_Rz_3D,fm_avg_Rz_1H,embedding_Rz_LM_10,embedding_Rz_LM_17,embedding_hour_O2P_2,embedding_Rz_LM_5,p2d_avg_Rid_20D,embedding_rant_O2P_6,r2d_avg_Cg_7D,embedding_dayofweek_LM_1,embedding_city_LM_1,order_total_quantity,embedding_Rz_LM_16,o2as_avg_Rz_hour_dow_30d,embedding_rant_O2P_5,rant_cst_distance,embedding_Rz_LM_9,embedding_hour_O2P_1,embedding_city_LM_4,o2a_zoneid_last5mins_averages,rest_zone_rain_mode__2H,embedding_Rz_LM_3,o2as_avg_res_1h,embedding_rant_O2P_9,fm_avg_Rid_hour_30D,fm_avg_Rz_dow_hour_30D,p2d_avg_Rid_3D,embedding_city_O2P_2,ar2p_avg_res_1h,fm_avg_Rh_1D,p2d_avg_Rz_1H,embedding_Rz_LM_8,embedding_Rz_LM_22,embedding_rant_O2P_3,embedding_Rz_LM_14,embedding_rant_O2P_7,o2mf_avg_1H,fm_avg_Rh_hour_3D,ar2p_avg_res_hour_20d,fm_avg_Rid_1Day,item_o2p_lag,embedding_Rz_LM_11,fm_avg_Rz_1D,embedding_rant_O2P_1,p2d_avg_Rid_1H,p2d_avg_Cz_3D,lag_delta_I,embedding_city_LM_0,embedding_week_O2P_1,embedding_Rz_LM_7,o2p_avg_1H,O2D,O2D_beef,Ar2P,O2As,FM,O2P,P2D,order_id
3,0,3.5820055,1.491428571,4.374675573,0,0.01863481,0.13133267,0,0.012844077,-0.12117595,-0.029262546,0,1,11.92,-0.11150846,6,0.986972,-0.07857467,5.473924419,12.35,17,-0.9066761,2.5336509,4.278391354,0,2.7886539,0,0.0220281,0.7226384,7.40332033,1.6411175,-8.049789474,-1.4856908,0.2859595,15.42839286,3.523565,-0.099271335,0.28970993,141,15,-0.6520976,-3.566536145,0,6.024863222,0.639999986,-0.6305358,18,-0.010561532,4.278601121,-0.5009431,0,5.50037037,0.45687014,7.62,0.22701156,0.14196481,-0.30453813,0,-0.07777854,1.2674906,2.144935897,-0.002544402,26.55,20.01978947,-0.9643637,0,6.057727273,21.67635417,-0.04302252,6.5,0.85,2.469098837,0.45482007,-0.5908178,0,-0.21262491,6.162781277,6.689449541,-0.3816893,0.46436805,1.3214537,-0.30839667,17,-3.3319688,3.961304348,0.015462312,-0.44112667,3,1.1530371,2.695255474,-1.987396,4.5,1.6088692,0.083134264,-0.10056808,1.54875,0,0.28095397,6.5,-0.31833303,9.076666667,5.926464088,10,-1.2154942,5.5,9.224358974,17,0.37615663,-0.51697063,2.2577424,0.42159504,0.8978679,11,9.15,10.11857143,9.224358974,11.97,-0.7348872,6.458614813,2.1814523,17,15,-7.216536145,0.018520065,-0.014279072,-0.76747054,16,46.2,51.2,20.03,1.95,0.57,22.77,23.43,6.26E+10
1,0,-2.64461,2.938461538,8.492712766,1,-0.046080492,-0.47367868,0,0.012844077,-0.35218656,0.0376217,0,1,8.3,0.7159881,9.76875,0.87590957,-0.31138426,7.184727273,13.02,15,0.25432274,-4.5502024,3.637609432,1,0.942896,0,-0.07888457,0.8195695,5.866664372,3.450577,-6.721666667,-0.7303692,-0.27021065,11.24814917,1.5395559,1.4989538,0.72112274,221,14,-0.6520976,-2.513934426,0,3.980309278,0.340000004,-0.7646233,19,-0.010561532,3.367784489,-0.85002023,0,3.289861111,-0.13353445,3.893333333,-0.6111512,0.184706,-0.23932102,1,-1.1715345,1.1663076,2.74928,-0.001952874,12.27,25.04166667,0.11924377,0,7.1765625,29.0175,0.17259835,1.875,2.516666667,3.256043614,0.45482007,-1.2877985,0,-0.60957396,6.273036349,6.811555556,-0.3374537,-0.05827137,-0.72527164,-0.19196764,16,-2.84117,2.941130435,0.015462312,-0.07795428,1,0.6600063,3.175891473,2.9360402,2.5,0.87966895,1.3056661,-0.42815414,3.204,0,0.24320303,6.5,0.8385895,9.212972973,6.904255875,10,-0.099870175,5.5,7.59872549,15,-0.008532546,-0.058391854,-3.733931,1.2407565,3.286783,11,9.621666667,10.01103448,9.259,18.32,-0.7869802,6.035233209,-0.69271505,15,14,-5.493934426,-0.5855699,-0.014279072,-0.3111815,16,37.45,42.45,2.58,2.03,18.42,23.47,13.98,6.26E+10
1,1.306666667,-5.1631446,3.523655914,3.88245827,4,0.052714653,-0.068083706,0,0.012844077,-0.1433631,0.16447444,1,1,20.2,-0.124132715,6.056666667,-0.582095381,-0.070216683,5.011165049,20.4,15,-0.78276724,-0.6232153,4.642895359,0,2.4569287,0,-0.0308711,1.055563691,5.691826477,1.6470789,3.175121951,0.5343077,-0.043485297,16.19018519,2.8316646,1.303407944,-2.134133303,180,14,-0.6520976,-0.703508772,0,7.058779841,0.670000017,0.027929857,20,-0.010561532,4.082104626,-0.7481964,0,6.709107143,0.164251606,7.192857143,-0.671857357,-0.082536324,-1.706442818,0.8,-0.03763987,1.3559041,3.470492424,-0.55705184,16.63,17.74487805,-1.0460835,0,5.640308989,19.29903226,0.043361932,5.2,9.811666667,7.472935606,0.45482007,0.12727783,0,-1.187802721,5.324524228,5.710353698,-0.034923247,-0.097539793,-0.8063787,-0.276969644,11,-0.80989164,2.025263158,0.015462312,-0.41685647,1,-0.448981981,4.144890378,3.8901153,3.200000048,-0.580751014,-0.006434504,0.005290133,3.065757576,0,0.256385566,4.223333333,-1.1566703,6.813833333,6.101579594,8,-1.1055645,7.446666667,6.346603774,14,-2.089900884,-0.2419157,-5.153039,-2.205891634,3.7471905,16.97333333,8.627857143,6.35255814,6.368,20.92,0.054199796,5.17710719,-1.4729103,11,14,2.389824561,0.03926888,-0.014279072,-1.611197921,17.30666667,33.72,38.72,7.27,8.05,4.4,19.82,13.9,6.26E+10
4,-2.929090909,0.49847707,3.854100719,4.866426081,16,0.032217182,1.4706149,0,0.012844077,-0.9026805,-0.04902034,0.5,1,14.87,-0.06869952,3.059111111,0.98558533,0.16136542,4.987310606,15.35,14,0.30816382,5.366388,4.97725782,0,3.5205019,0,0.71810085,2.1905906,6.96266816,1.4321104,-0.089210526,0.27782592,-0.00322514,22.27891892,-2.145588,0.66333735,-0.79976094,257,13,-0.6520976,-0.91257651,0,5.162330289,0.790000021,-0.036285423,22,-0.010561532,4.260953073,1.2622452,0,4.636119691,0.8495871,6.49375,-0.9646468,0.07152206,0.26626277,0.941176471,-1.717228,-0.23326707,4.181855204,0.7224978,13.01166667,17.10921053,0.37149206,0,3.204363636,18.02197917,0.048919175,4.5,3.854666667,4.233317865,0.45482007,0.40958792,0,0.9616855,4.313077866,4.659462366,0.8291447,-0.7803512,0.060152262,-0.31429085,16,-4.4948626,4.475813953,0.015462312,0.048484903,4,-0.31070104,4.123239171,-0.1395528,5.5,-0.56060886,1.1712403,-0.5955599,4.923076923,0,-0.9825852,3.431818182,0.43231124,2.651428571,3.239566583,17,-1.9000053,3.968181818,4.267096774,13,-0.39791536,-0.21135835,4.979865,-1.0796678,-2.1874344,9.525454545,2.577114094,4.476482759,5.028715596,17.02,-0.566902,4.62921851,-1.1252187,16,15,1.366514399,0.007992339,-0.014279072,-1.4976287,13.07090909,32.63,37.63,4.33,4.83,3.25,12.67,19.97,6.26E+10
1,24.64,-1.7331456,1.235,11.01349185,5,0.13216795,-0.05163073,0,-0.00971841,0.84042597,0.21206322,1,1,11,0.20281652,5.415,1.9414982,0.11016121,9.714,40.6,15,0.85032916,-4.453806,8.660299805,4,-0.79975736,1,1.0079597,1.6499637,6.350308276,1.2619522,12.04644231,0.3894738,-0.3784909,15.44526316,-0.647521,1.7009004,-0.3009421,180,17,-0.749918,13.2867148,3,8.594294699,0.680000007,0.026190583,9,0.031381562,7.053301411,0.36296162,0,8.536595745,1.1441135,1.38,0.052355036,-1.0149152,-0.19020063,2.5,0.021375101,-0.045791306,1.67125,0.9993112,22.22,28.55355769,0.11547073,3,8.682727273,27.195625,0.6864991,1.813333333,1.66,2.35,0.44821078,-0.88523954,0,-0.024983568,6.384608371,11.06125,0.8040138,0.08915253,0.19990449,-0.044441566,16,-0.7360823,3.078888889,0.018522512,0.6296885,2,1.989303,3.01046875,-1.609116,7.599999905,1.9011812,-0.08970327,-0.14623101,0.12,0,0.5275141,6.74,1.556484,5.774545455,6.531875,19,0.20245892,21.14,7.479932432,14,-0.1696156,-1.1811423,1.9948364,-0.13304447,-0.5694357,11,8.6275,26.10125,9.219166667,40.6,-1.517128,6.946444444,0.9010694,17,16,13.2467148,-0.10934179,0.009655832,-1.4080417,40.64,37.93,42.93,18.97,1.23,0.05,20.55,17.38,6.22E+10
1,0,1.6633275,3.81,4.84,0,-0.33693808,-0.32493713,0,-0.00971841,-0.1433631,0.05713251,0,1,13.95,0.8913614,6,0.549215,0.56129813,6,15.57,16,-0.78276724,0.5009893,5.379302817,0,-0.70522076,0,-0.24399735,0.28154862,8.065462079,1.6470789,1.015,0.756848,-0.31613457,17.59982301,2.7077544,-0.38453054,-0.324311,267,19,-0.749918,-1.826190476,3,4.943809524,0.090000004,-0.85895646,11,0.031381562,6.131993018,-0.7481964,0,3.996,0.059660513,6.5,-0.44735083,-0.10309593,-0.039274607,0,-1.2228198,1.3559041,4.651304348,-0.7680598,16.23,18.205,-1.0460835,3,6,16,-0.19729881,6.5,6.5,3.924615385,0.44821078,0.16021684,0,-0.7058938,6,5,-0.74183756,-0.34500703,-0.68619955,0.4186704,21,-1.0452579,3.207948718,0.018522512,-0.41685647,1,0.91271406,5.406086957,-2.2285235,4.5,-0.3674161,0.44295803,0.005290133,6.59,0,0.6310522,6.5,0.35775107,5,6,10,-1.1055645,5.5,6,21,0.9709441,-0.2326365,-0.7059896,-0.7259315,-0.42930046,11,6,1.18,5,19.22,1.4921266,6,0.37137443,18,15,-2.256190476,0.03926888,0.009655832,-0.086924545,16,82.38,87.38,11.8,2.53,49.07,63.63,18.75,6.22E+10
1,0,-3.8333824,2.605461538,5.663113069,0,0.02418614,-1.850001,0,-0.00971841,-0.7225856,-0.04773737,0,1,5.82,-0.11509785,4.863548387,2.3602493,-0.6386055,2.759858323,25.72,14,-0.4674484,3.8878267,4.985716524,0,1.6750602,0,-0.18910937,0.57772744,7.801107386,1.4376689,2.791363636,0.3202052,-0.14352886,15.36404564,-3.567683,-0.98455465,-0.3281893,149,13,-0.749918,2.378559078,3,4.395185608,0.419999987,-0.4339281,12,0.031381562,4.460852467,2.1543303,1,3.962943925,-0.17807165,3.369285714,0.3963976,-0.075872146,0.18750232,0,-0.06240231,-0.08414185,2.847091892,-0.13015965,12.65666667,12.42863636,1.5790561,3,4.491386463,12.53916667,-0.6631383,4.093333333,2.056875,4.99477467,0.44821078,0.6658067,0,-0.84027535,4.642272523,2.871666667,-0.35546502,0.09249931,0.5989191,0.851127,13,-3.0772958,4.031967213,0.018522512,-0.14758067,1,0.12118175,3.379398085,0.12896399,0.879999995,-0.96262616,-0.018186959,0.26020417,2.603809524,0,1.9248998,6.5,1.7280954,4.271486486,4.624854476,18,-2.8664434,5.5,4.559839572,14,2.2299354,0.011484261,4.055362,0.51042974,-2.2606673,11,5.164201681,6.859104478,4.335217391,15.22,0.47997957,4.785961259,-2.7291763,12,13,12.09855908,0.37137312,0.009655832,-0.04046177,16,46.05,51.05,24.95,0.97,2.75,28.88,17.17,6.22E+10
1,-2.53,2.7989547,4.4604,5.065417263,7,0.02418614,0.5232753,0,-0.00971841,-0.6856983,-0.04773737,1,1,7.65,-0.11509785,11.7325,-0.16031323,0.2741149,9.037401575,20.12,19,0.02299035,3.8920026,4.423242767,4,5.0342617,0,-0.18910937,0.19197062,8.62013077,1.6907839,5.39990991,0.3202052,0.39500728,18.07065073,3.1619575,0.013670283,0.18748023,99,17,-0.749918,-2.610964052,3,3.403856209,0.660000026,-0.4339281,12,0.031381562,3.522668937,-0.08184147,1,1.787346939,-0.1354417,3.312380952,-0.38480803,0.07710024,0.3319952,1.75,-0.06240231,1.6915462,6.064152542,-0.13015965,14.70428571,14.72009009,-1.6878899,3,10.54706806,16.77072464,-0.4074226,1.1825,6.886111111,9.221506024,0.44821078,0.19354014,0,0.387377,7.483888631,8.97057047,0.31279173,-0.5129343,0.5989191,-0.2126232,19,-4.362748,3.586076923,0.018522512,-0.5031784,1,0.055927303,5.571645346,-4.7199574,1.99000001,-0.19511308,-0.018186959,-0.1717782,5.835,0,-0.7709458,1.205,1.0668653,9.039859375,8.970987876,23,-1.5015364,1.74,9.8359375,20,0.12663826,0.017877938,1.6347362,0.37545425,1.9760724,10.415,10.00603774,7.000772727,9.8359375,20.12,0.1444241,7.654612621,2.0175388,19,17,4.039035948,-0.040835973,0.009655832,-0.4243519,13.47,32.88,37.88,0.1,1.68,18.95,20.95,11.93,6.22E+10
1,16.73,-0.9834847,2.236,9.100829694,1,0.02418614,-2.6470377,1,-0.00971841,-1.6402661,-0.04773737,0,0,27.1,-0.11509785,5.7,1.6549563,0.56216365,5.90952381,32.73,12,1.3724357,-0.8793064,7.963533702,1,1.6303041,0,-0.18910937,1.4664007,6.711502878,1.4110385,0,0.3202052,0.9946802,10.83642857,-1.7999431,-1.7440718,-1.2061788,580,13,-0.749918,8.268421053,3,6.977560976,0.74000001,-0.4339281,12,0.031381562,9.526072013,0.44213113,0,3.0225,-0.562171,2.1225,0.058095876,0.6293268,0.55413884,1,-0.06240231,0.24338782,2.246491228,-0.13015965,16,34.25,-0.07864102,3,6.916666667,16,0.7088623,1.323333333,1.421666667,2.234736842,0.44821078,-0.3848156,0,-1.702204,6.920024375,7.019428571,-0.064782664,0.31586814,0.5989191,0.7760317,13,0.50067633,3.86,0.018522512,-0.5569194,1,1.5024401,5.789329268,0.017104043,5.5,-1.5480542,-0.018186959,-1.5358938,2.536666667,0,1.4513742,1.12,1.000676,5.898461538,6.535644172,14,0.039926294,26.42,6.282857143,14,2.5099833,-0.9529746,-1.8249937,-0.7315617,-0.19489916,27.1,5.795,8.7155,6.282857143,34.25,0.977211,7.289782214,0.9183616,14,13,8.268421053,-0.06863579,0.009655832,-2.4533522,32.73,32.57,37.57,8.57,0.23,14.7,23.68,8.88,6.22E+10
4,0,-0.036085967,7.550714286,20.20583333,0,0.02418614,-2.2580147,0.75,-0.00971841,-0.6856983,-0.04773737,0,0,19.28,-0.11509785,8.486666667,2.1256397,0.3736153,7.682478632,21.73,16,0.02299035,-0.15065451,4.657616889,0,0.11603769,0,-0.18910937,0.9643392,6.604809177,1.6907839,24.07,0.3202052,-0.5819786,14.87113703,-0.11778123,-1.256864,-0.49665275,1226,15,-0.749918,-14.33142857,3,5.779928058,1.25,-0.4339281,12,0.031381562,3.814081691,-0.08184147,0,4.768636364,0.40780246,1.38,0.09641665,0.24391975,0.7162219,0,-0.06240231,1.6915462,5.914824798,-0.13015965,16,16,-1.6878899,3,7.875700935,16,0.38957822,6.5,6.5,6.702212389,0.44821078,-0.15690906,0.25,-1.3971745,6.709328859,7.777791411,-0.3446289,0.51654685,0.5989191,0.039785624,11,0.61913234,3.660797101,0.018522512,-0.5031784,6,0.22627388,4.764955665,-0.19657077,1.799999952,-1.7210199,-0.018186959,-0.1717782,9.3312,0,1.8112605,6.5,-0.5758903,11.80666667,7.090747757,10,-1.5015364,5.5,6.6056,16,2.2679694,-1.1254665,0.2695997,-0.40818763,-0.11253266,11,8.825714286,29.83,5.33,40.07,0.18676141,6.909924242,-0.77122015,9,15,-8.601428571,-0.040835973,0.009655832,0.14436948,16,57.13,62.13,10.08,7.53,21.38,39.32,17.82,6.22E+10
1,5.293786408,0.3674792,9.70673913,10.93677381,116,0.38224754,-2.8092916,0,-0.00971841,-0.7225856,-0.3944569,1,1,5.5,0.13784437,5.931851852,2.4993734,0.7861603,6.419154079,21.27,13,-0.4674484,-2.850585,5.125235154,23,-1.4237638,0,-0.33056316,1.9710139,6.3567662,1.4376689,3.089522992,0.41718915,0.5837927,11.4598994,0.5241639,-1.4444484,-1.224643,172,15,-0.749918,1.743291142,3,4.41765764,1.159999967,-0.90775514,13,0.031381562,4.160553924,2.1543303,0,5.510911458,0.22305217,5.160280374,0.863763,0.847291,0.33162355,1.234042553,0.5410148,-0.08414185,6.948634361,0.4480793,16.9864,16.19047701,1.5790561,3,6.5322,17.30433198,-1.4716415,9.414027778,7.250683761,8.006666667,0.44821078,0.5119116,0,-2.0292556,5.067681196,7.252047619,-1.3291358,-0.060240716,0.22418433,0.9140228,17,-0.086436674,2.230583756,0.018522512,-0.14758067,1,0.78166765,5.551323077,-1.6255302,4.099999905,-2.5593395,-0.042119667,0.26020417,9.917894737,0,2.190831,8.458235294,-0.18274492,3.423766439,5.053466872,16,-2.8664434,4.94815534,4.747266187,15,3.2525854,0.6646068,-3.1008987,-0.17038375,-1.2268084,12.53504854,5.913563218,12.23349182,4.818636364,19.28,1.4432762,5.427144662,-0.3689423,16,12,1.719504734,0.37137312,0.009655832,-1.1089207,21.29378641,26.77,31.77,0.63,10.9,3.48,15.38,11.38,6.22E+10
1,-8.024,-3.591559,2.5594,4.764755577,6,0.38224754,2.3085783,0,-0.00971841,-0.9026805,-0.3944569,0,1,5.28,0.13784437,2.058,1.6817349,1.0455259,4.191318267,5.1,13,0.30816382,4.5935225,4.967267209,1,2.1287408,0,-0.33056316,2.7186985,7.791537652,1.4321104,-5.603809524,0.41718915,-0.44295278,17.04421053,-3.057666,1.4917552,-1.6824188,246,14,-0.749918,-5.512672,3,4.998066759,0.649999976,-0.90775514,13,0.031381562,3.834745738,1.2622452,0,5.117586207,0.6318504,3.215135135,-2.5690284,-0.16373943,0.048972145,1,0.5410148,-0.23326707,2.809933921,0.4480793,16,14.27380952,0.37149206,3,3.58612069,19.84666667,-0.3167919,1.78,3.4924,3.588279267,0.44821078,0.35038546,0,2.9894326,4.802810671,3.322145923,-0.1301628,-0.11672151,0.22418433,0.7866622,12,-3.3629844,3.849803922,0.018522512,0.048484903,1,-1.7795819,3.236343706,0.08276721,3.5,-1.9936954,-0.042119667,-0.5955599,2.542142857,0,-2.7794166,1.668,1.7254488,4.072558923,4.533347518,15,-1.9000053,4.076,3.601333333,14,-1.9080049,-1.4323199,3.8389986,-0.5154292,-2.1993804,5.356,3.520967742,5.077252747,3.524716981,8.67,-1.2081914,4.382620352,-2.382836,12,13,-8.388672,0.007992339,0.009655832,-0.1481474,7.976,22.28,27.28,2.18,1.92,7.88,12.22,10.07,6.22E+10
2,0,1.9627839,2.374915254,6.826823204,0,0.3255178,-0.068083706,0,-0.00971841,-0.33247143,-0.3584193,0,1,18.03,0.038241558,6,-0.582095381,-0.070216683,5.962035928,18.75,15,0.15794964,3.6481695,2.575582239,0,2.7779286,1,-0.2919427,1.055563691,6.4459126,2.4251182,8.476666667,0.45653188,-0.043485297,14.12023148,1.3120995,1.303407944,-2.134133303,772,14,-0.749918,-0.255769231,3,3.1388,0.49000001,-0.026651638,16,0.031381562,2.609506011,-0.81251913,0,3.579090909,0.164251606,3.35,-0.671857357,-0.082536324,-1.706442818,0,-0.47286496,0.41245145,1.980991254,0.45296568,16,17.69333333,0.016314857,3,5.254366812,14.72941176,0.043361932,6.5,2.97,2.042327586,0.44821078,0.12727783,0,-1.187802721,5.252609765,5.145373134,-0.034923247,-0.097539793,-0.03669169,-0.276969644,15,-3.7886748,1.524794521,0.018522512,0.017327929,2,-0.448981981,2.059438202,-2.0442305,1.700000048,-0.580751014,0.14274815,-0.38244838,2.428823529,1,0.256385566,6.5,2.0854816,3.374285714,5.380218009,18,-0.5771022,5.5,5.684210526,14,-2.089900884,-0.2419157,2.188673,-2.205891634,0.5638315,11,4.45,14.516,5.53375,26.17,0.054199796,5.506604519,0.8851089,15,15,2.494230769,-0.5729779,0.009655832,-1.611197921,16,20.07,25.07,5.27,3.08,1.68,10.55,9.52,6.22E+10
2,0,-1.6601453,4.324090909,7.018461538,0,0.01863481,0.42040357,0,-0.00971841,1.2450975,-0.029262546,0,0.5,7.63,-0.11150846,2.98,0.018304888,0.2718342,7.711308017,8.98,16,-0.36209643,0.3403605,4.683868516,0,0.44434053,1,0.0220281,0.02433899,6.570898897,1.2497305,5.15,-1.4856908,-0.83759385,16.76862069,1.5055017,1.1436925,0.99063295,225,16,-0.749918,2.156666667,3,3.859297125,1.039999962,-0.6305358,18,0.031381562,5.046565398,0.78435236,0,3.827575758,0.5642285,6.5,0.46795985,-0.21455921,-0.26241684,0,-0.07777854,-0.14785226,3.349824561,-0.002544402,16,16,-1.4929737,3,4.800980392,16,-0.31208795,6.5,0.8,2.686111111,0.44821078,-0.45288298,0.5,0.8252643,4.973041276,8.337619048,-1.2173826,0.17273423,1.3214537,-0.70006615,19,0.7991638,3.46,0.018522512,-0.84724754,2,0.29424897,3.796807229,0.5203574,3.799999952,-0.5646309,0.083134264,0.5163403,5.473333333,1,-0.6429433,6.5,1.6962761,3.39,4.853945783,10,-2.0438156,5.5,6.827727273,15,0.028541554,-0.17775935,0.42906383,0.34743732,0.090465136,11,3.054,7.865,2.225,21.15,-0.38600826,6.257516152,-0.29391724,16,19,-4.863333333,-0.3033075,0.009655832,-0.026344636,16,40.53,45.53,9.12,1.58,9.45,20.27,20.27,6.23E+10
1,1.87,-1.4918472,2.130769231,7.11395122,2,0.01863481,0.784696,0,-0.00971841,-6.1975393,-0.029262546,0,1,17,-0.11150846,1.985,-6.654221,-3.0766492,4.612244898,17.87,13,5.616502,0.18984693,7.167720185,2,1.589432,0,0.0220281,4.1292567,4.850702568,1.2950335,-4.221111111,-1.4856908,-0.5075455,8.448666667,0.86284953,5.906327,-10.072486,160,11,-0.749918,-3.618470588,3,6.155259259,1.200000048,-0.6305358,18,0.031381562,4.953315068,2.2978399,0,5.22106383,0.42772496,1.368333333,-2.9756413,0.31642962,-9.096874,2,-0.07777854,1.0771533,2.8132,-0.002544402,16,15.74111111,1.060289,3,3.871,15.73625,0.8489061,2.02,2.02,2.927727273,0.44821078,0.840072,0,-6.8803706,5.512723971,3.8628,-1.4376192,-1.4412279,1.3214537,-1.4903425,12,1.6645042,0.740625,0.018522512,-1.173593,1,-1.3321261,2.755034965,1.1064296,2.900000095,-2.342417,0.083134264,-6.114798,2.112,0,1.129227,2.02,-2.2622743,5.980294118,4.400629371,10,-2.397895,15.37,5.44245283,13,-10.838444,0.40661013,-2.8026917,-10.217181,-1.4374903,17,5.337692308,5.917241379,3.955,11.52,1.6674932,5.155878136,-1.1732807,12,11,-3.618470588,0.6739994,0.009655832,-7.001227,17.87,13.58,18.58,2.38,2.25,0.33,5.15,8.43,6.23E+10
1,0,-3.6305408,3.24125,10.40559184,0,0.01863481,1.7716048,0,-0.00971841,-0.1433631,-0.029262546,0,1,14.55,-0.11150846,5.715714286,1.0191377,-0.079174325,5.405314286,17.12,15,-0.78276724,-1.0745436,4.092777933,0,1.4687053,0,0.0220281,2.2181382,6.192651361,1.6470789,0.746666667,-1.4856908,0.6372768,15.89580357,2.0362966,1.4233755,-0.61511374,225,14,-0.749918,-1.863684211,3,3.388281787,0.879999995,-0.6305358,18,0.031381562,4.51937583,-0.7481964,0,3.757651515,0.7295627,0.76,-1.7278715,0.9030421,0.3506716,0,-0.07777854,1.3559041,3.682822581,-0.002544402,16,21.83333333,-1.0460835,3,4.75057971,21.545,0.39037424,6.5,2.15,3.667542373,0.44821078,1.0867319,0,1.9983994,4.5072854,5.068059701,-0.13419513,-0.23116736,1.3214537,-0.06298555,18,-2.3073132,3.832592593,0.018522512,-0.41685647,1,-1.4882106,3.514067797,2.4612236,3.599999905,-1.5635191,0.083134264,0.005290133,3.10125,0,-1.8965483,6.5,-1.1898067,5.780555556,5.116305085,10,-1.1055645,5.5,5.06792,16,-1.9349059,-0.01782213,-4.025367,-0.9093372,2.4484942,11,5.678888889,9.194666667,3.002857143,22.58,-0.22750486,4.766550633,-0.8735323,18,15,-0.743684211,0.03926888,0.009655832,-0.5422146,16,39.12,44.12,0.55,0.72,11.83,15.47,23.65,6.23E+10
1,-6.711818182,-0.44110763,4.351176471,8.689849823,14,-0.046080492,-0.068083706,0,-0.00971841,-0.9026805,0.0376217,1,1,11,0.7159881,3.580666667,-0.582095381,-0.070216683,2.89096519,4.8,14,0.30816382,-3.5172088,4.812992976,6,-5.7890654,0,-0.07888457,1.055563691,5.464306666,1.4321104,-1.873555556,-0.7303692,-0.043485297,13.885,-1.7519885,1.303407944,-2.134133303,214,14,-0.749918,-5.143618852,3,3.714918033,0.75,-0.7646233,19,0.031381562,4.264367923,1.2622452,0,4.949296482,0.164251606,2.426551724,-0.671857357,-0.082536324,-1.706442818,1.555555556,-1.1715345,-0.23326707,3.777082019,-0.001952874,9.645,13.84355556,0.37149206,3,3.408863233,14.40072917,0.043361932,1.386666667,5.131363636,8.376772208,0.44821078,0.12727783,0,-1.187802721,3.3852374,2.869300699,-0.034923247,-0.097539793,-0.72527164,-0.276969644,14,1.0552607,3.136100279,0.018522512,0.048484903,2,-0.448981981,3.853757143,-2.1047077,2.900000095,-0.580751014,1.3056661,-0.5955599,4.293958333,0,0.256385566,1.84,4.3869033,1.743341014,2.998960915,14,-1.9000053,5.575454545,2.175472637,15,-2.089900884,-0.2419157,-3.3997812,-2.205891634,-0.11974448,5.785454545,1.9896,8.570170648,1.59525641,11.97,0.054199796,2.830542348,3.719663,14,13,-9.63180067,0.007992339,0.009655832,-1.611197921,9.288181818,21.57,26.57,4.98,2.83,0.05,8.18,13.38,6.23E+10
